ID,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,target1,target2,target3,target4,target5,target6,target7,target8,target9,target10,target11
AG_RA_57,4.018811498260664,0.2742825761940537,1.1677371304317803,-0.4391818415708037,-0.2802185722378269,-0.11186779705995,-0.1134495141011317,0.6764097721714395,1.122579962969569,-0.0564034854318276,-0.0331183838316002,-0.2937640535272459,-0.2846244307784171,0.3682831522472823,0.2669338812761925,0.3763528400220949,-0.1632146030703755,-0.2832467380605355,-0.093177606966826,-0.0336159167063882,0.8079309937950896,-0.2038615173715206,-0.2652472464250012,-0.2917907098117201,-0.2724814511035555
AG_MA_88,0.0682319721770079,0.096105978976498,-0.4566795259852298,-0.4391818415708037,-0.2521169790587093,-0.1506348603671783,-0.1134495141011317,-0.5295939582536314,-0.7046484175306189,-0.0564034854318276,-0.0341268221479347,-0.2438446603408697,-0.3451580786395682,-0.3358390515241267,-0.4176311132690968,-0.4870071424644728,-0.2099778068464904,-0.3708477948411905,-0.304276005801385,-0.0336159168554548,-0.5962333790732863,-0.3411216441845306,-0.2652472464250121,-0.3160599544249379,-0.2992206579793369
AY_BA_9,-0.971159209468898,-1.1440774505919042,-0.660518231496447,1.5057645087960485,-0.2925694598744373,-0.2070140573559902,0.3210728256684431,-0.6809284316354639,-1.0419239724875318,-0.0564034854318276,-0.0319671757221739,0.405215037207795,-0.3212255721524946,-0.8147885438263128,-0.3365523398384268,-0.4790035609238448,0.1016306566304734,0.1967114624632109,1.6652782701220905,-0.0336119500525733,-0.348323590603957,1.1694939154805175,-0.0053579347016422,1.534576819123617,-0.1655029410034154
AG_SU_16,0.3918873044661072,0.8836250970603738,1.0727259860919611,-0.4391818415708037,-0.2925694598744373,-0.1029805533273414,-0.1134495141011317,0.6058713459289292,0.384306364717878,-0.0564034854318276,-0.0299558128871232,-0.2226799638010738,-0.3451580786395682,-0.1262577288979255,-0.1595805431348129,-0.3421986494351871,-0.1818206952673584,-0.3065796900356158,-0.1358948241760477,-0.0336159167134822,0.1021235834643132,-0.2439770312620117,-0.2652472464250017,-0.2955149264331482,-0.2953728529013029
AG_BA_61,-0.8467107291305823,-0.1750097894545306,-0.3841666162421483,-0.4391818415708037,-0.2925694598744373,-0.1407932665372309,-0.1134495141011317,-0.4757587311222968,0.1079487452026806,-0.0564034854318276,-0.0354502726250301,0.069920506736374,-0.3451580786395682,-0.8036319494304569,-0.5698689964559186,-0.5013392432318357,-0.2119247566250793,-0.3868315573178146,-0.2858470349001883,-0.0336159168489067,-0.5856712436736728,-0.3339608886079449,-0.2652472464250116,-0.3201045337664888,-0.3439207582107672
AG_RI_81,-0.0244720568302652,-0.5341223882347701,-0.5248548523632622,-0.4391818415708037,3.5968774007507287,-0.2051067110723109,-0.1134495141011317,-0.580208865217345,-0.3914445353710467,-0.0564034854318276,-0.037314116093497,-0.1887935759950072,-0.3133981673885924,0.0525952170344118,-0.3182101800230563,0.5652635621589542,-0.1374711032272193,0.6502089850921872,-0.5293532301438951,-0.0336108725769899,-0.5254514106397227,-0.1968299724096355,-0.2652472464250125,-0.3164580076312104,0.4998817548700144
AG_RA_64,0.3614335818392262,0.9343176589746532,1.003699327226232,-0.4391818415708037,0.0144986328798641,0.0472624629937255,-0.1134495141011317,0.5546243904375556,3.3562199980667016,-0.0564034854318276,-0.0296927115540625,-0.2601229175439498,-0.3451580786395682,0.4904204387397539,0.4612443083161902,-0.1139129454320389,-0.1280934620857323,-0.1836051486808993,0.6189709270481109,-0.0336159167194376,1.1320981035187625,0.0882887868060386,-0.2652472464250022,-0.2641891118096536,-0.1477055230173606
AG_BA_7,-0.6237667429703525,0.2141171172853991,0.6412245674841367,-0.4391818415708037,-0.2848577893819424,-0.192295746614452,-0.1134495141011317,0.2855149161490348,-0.5981581928284763,-0.0564034854318276,-0.0338437348070853,0.2449858879309441,-0.2480840564552725,-0.028828582896807,-0.4866184245565531,3.788465763162945,-0.2117760177788621,-0.3628536441499435,-0.5389006247999748,-0.0336159067310832,-0.5942882247376525,-0.4003117802070794,-0.2652472464250043,-0.304737418769082,-0.3425835696291147
AG_MA_6,0.3565858505176906,-0.8273757177160252,-0.660518231496447,-0.4391818415708037,-0.2925694598744373,-0.1570742375634951,-0.1134495141011317,-0.4107474375773948,-0.7096716087458117,-0.0564034854318276,-0.036596286131937,-0.3296374253003887,-0.331925266976242,-0.2643551290608718,-0.2602132811820638,-0.5464160601814151,-0.2058665101830115,-0.3847900664801761,-0.4262947882316137,-0.0336159168297246,-0.3951110998338786,-0.3709604493148333,-0.2652472464250102,-0.316514412187415,-0.3506942873990732
AG_RA_38,2.0226307286745544,0.2455826290938516,0.3309925796335292,-0.4391818415708037,-0.2925694598744373,-0.1357160225113157,-0.1134495141011317,0.0551916593866572,0.9807869741414044,-0.0564034854318276,-0.0332673405131886,-0.295226853637814,-0.292994850107182,0.6974473423805871,0.1357652411372026,-0.1369302153305079,-0.1898027488473862,-0.3383805133126286,-0.2431449876341826,-0.0336159167438939,0.5863294835188042,-0.281039184772441,-0.2652472464250067,-0.3068845816846687,-0.3097310115846439
AG_SO_48,-0.4990964609405144,-0.010136105452822,-0.3728421205464314,-0.4391818415708037,-0.2925694598744373,-0.2034681917434015,-0.1134495141011317,-0.4673511689366557,0.1957144844291242,-0.0564034854318276,-0.0345945556980234,-0.1723877497342225,-0.318436586913702,-0.3821151424100374,-0.5120345152157013,-0.483666963333732,-0.2138283720602523,-0.3757577182221302,-0.5113537646035868,-0.0336159168358089,-0.4981656200090657,-0.3818307750244759,-0.2652472464250114,-0.3158147556710899,-0.3131794004018899
AG_RA_15,1.3335658160352375,1.4160202636570056,1.982409112877142,-0.4391818415708037,-0.2334041313853226,-0.0968237448389323,-0.1134495141011317,1.2812407101088756,-0.7783639261082794,-0.0564034854318276,-0.0271926092602138,-0.2355711697221023,-0.1830328472531601,0.0595105239571713,0.1112130170737439,-0.2231508388973495,-0.1909138459079404,-0.2641368855083782,-0.1169083949472117,-0.0336158885250538,0.2436029627089344,-0.2299871447589348,-0.2652472464249952,-0.277955486977393,-0.2548395201618789
AG_MA_38,0.1184801951161096,-0.8687642002791761,-0.660518231496447,-0.4391818415708037,-0.2925694598744373,0.1077947466039864,-0.1134495141011317,-0.0302937269591824,-0.4909685934714946,-0.0564034854318276,-0.037760716110453,-0.3387375535144162,-0.3358929159307725,-0.4100029359589079,-0.0375538429336766,-0.5427349002650632,-0.1023042031239225,-0.3444705045501942,-0.3685684854182418,-0.0336159167677509,-0.2296440062543369,-0.3344029718906653,-0.2652472464250057,-0.3115750658322087,-0.344377233937382
AG_SO_35,-0.8355473300173607,0.5053276585085457,0.5598801916870442,-0.4391818415708037,-0.2916549309613354,-0.1339868013800217,-0.1134495141011317,0.2251230085230836,2.536391450679968,-0.0564034854318276,-0.0319192283324102,-0.0843505983723771,-0.2488103965976604,-0.6117637267299856,-0.5140986931583648,4.258879901056332,-0.1941558538375367,-0.3286723055373502,-0.2051992094379851,-0.0336159165694283,-0.474642808088937,-0.2505967367135099,-0.2652472464250049,-0.3017073634832514,-0.2921364399996035
AG_WH_2,-0.2834124720331485,1.2711829237725727,0.0065850190580953,-0.4391818415708037,-0.2758220948933692,-0.1896099544987206,-0.1134495141011317,-0.1856558637451386,-0.3254927135202889,-0.0564034854318276,-0.0279443348061682,0.5975755903073379,-0.2958884336275782,0.8954589211054731,-0.1328020718144072,-0.0219842119314785,-0.2069091805631395,-0.3382685537462728,-0.583127657348418,-0.0336159089361451,-0.1313581082651289,-0.3869893380627612,-0.2652472464250085,-0.304128843294243,-0.2791648263358551
AY_BA_3,-0.8933300152033836,-1.1440774505919042,-0.660518231496447,1.505765267731743,-0.2262181375966339,-0.2070140573559902,-0.1134495141011317,-0.5130989730454477,-0.7563301428539234,-0.0564034854318276,-0.0373550536728965,-0.1727457844824031,-0.3451580786395682,0.2015446429241286,-0.342417832650417,-0.537201127688173,-0.0930197523610935,-0.0976086729320014,-0.4508014801604543,-0.0336124387283081,-0.9034040776551848,-0.2702603422579687,-0.0677164857215306,0.9138803651852954,-0.2703574124881507
AG_WH_8,0.5001402266347805,0.9037794476719928,-0.5624293206825522,-0.4391818415708037,-0.2661185248935717,-0.1563280583894414,-0.1134495141011317,-0.6081050018290898,-0.7812303290829041,-0.0564034854318276,-0.0298512090731324,0.4509903167653051,-0.3193887931061758,-0.7569944032098578,-0.5042276734972309,-0.4238916674402421,-0.2126004958490121,-0.3694779411708062,-0.4411231032334712,-0.033615885288758,-0.5463595166218809,-0.367487034979715,-0.2652472464250128,-0.3157200111757854,-0.3025526454862962
EI_SO_18,-0.971159209468898,-1.1440774505919042,-0.660518231496447,2.033104740426953,-0.2925694598744373,-0.2070140573559902,13.610530797965293,-0.6809284316354639,-1.0419239724875318,-0.0564034854318276,-0.036487160560358,0.1630648005660971,2.6919799877775583,-0.8147885438263128,-0.741944813845809,-0.2673697551200751,0.0951991139972114,0.9396487462211408,-0.5143126764717406,-0.0336111935167135,0.0341195138899776,0.150229749919489,0.8365464134864536,-0.1233349971603749,-0.203781283653362
AG_MA_51,0.2501119074497637,-0.8600775670156552,-0.660518231496447,-0.4391818415708037,1.611960655527167,0.5517928630872404,-0.1134495141011317,-0.2593775760618521,-0.8748937167782707,-0.0564034854318276,-0.0373014334561026,-0.3366177789433354,-0.3343279678152125,-0.3335794508564377,0.537641414721222,-0.3357883812623953,-0.1139081421142728,0.5272477308695367,-0.308836619298884,-0.0336150292505088,0.1215570308313988,-0.239901875477074,-0.2652472464250071,-0.3057158767535897,-0.1061953322229808
AG_SO_69,-0.596650185525567,0.2079170909023709,0.1567398950814627,-0.4391818415708037,0.1717972476458604,-0.0826297281144658,-0.1134495141011317,-0.0741774816992902,-0.3221585664827303,-0.0564034854318276,-0.033660710225627,-0.1351459740038801,-0.3155159707679383,0.4660104051461398,0.0032901783666724,-0.2908233777245739,-0.1916522052929452,-0.2768845801317347,0.0636849774376162,-0.0336159167972374,-0.1574750624990777,-0.1823261202601149,-0.2652472464250078,-0.2977990267259483,-0.2598787268863777
AG_BA_64,1.0770840656814404,2.373918736273803,1.5245629443961373,-0.4391818415708037,-0.1586086335460144,1.1925708683069285,-0.1134495141011317,0.9413253411253844,1.12276103032587,-0.0564034854318276,-0.0222209852804896,1.2166649855348215,-0.3451580786395682,1.3186616735034289,2.696989337900216,0.2642388698448133,-0.0419936608993533,-0.0293629215109322,6.488607479264369,-0.0336159165491271,2.963761961975518,1.9451396027667744,-0.2652472464249965,-0.2424503031770277,0.0702439480068247
AG_RI_66,1.0399370602720168,-0.2560075706300847,-0.5918743396984282,-0.4391818415708037,1.1945276297044738,-0.1850336598165172,-0.1134495141011317,-0.6299656510875812,-0.6454663348064285,-0.0564034854318276,-0.035870662192034,-0.1079690752197891,-0.3312149072630027,-0.7357939660606257,-0.4664857238857439,0.8626825182759699,-0.2018746456195307,0.0289699591043472,-0.4719672282723606,-0.0336142168527231,-0.5530690159096703,-0.3438500104961833,-0.265247246425013,-0.3212364146703928,0.6959666091840065
EI_MA_23,-0.971159209468898,-0.3977257646567687,-0.660518231496447,-0.4391818415708037,-0.2925694598744373,-0.2070140573559902,-0.1134495141011317,-0.2941279003853345,-0.2871163554834706,-0.0564034854318276,-0.0395157534705224,-0.3264613517101822,1.0184688453326516,1.0314318408551342,-0.174490803953385,-0.4454457573160646,0.0387811312328312,0.6886276993397489,-0.4541152500260946,-0.03361253798897,-0.1028375131314893,-0.0744132051712882,1.0460935652844816,-0.0149498210519375,-0.2707845025898647
AG_SO_27,0.4873754278028475,1.025675690064899,0.4294866493331702,-0.4391818415708037,-0.2925694598744373,-0.0956924920437044,-0.1134495141011317,0.1283158883295674,0.4842208429053003,-0.0564034854318276,-0.029218550908757,0.0045207630641963,-0.1599949153972856,-0.0780227404894807,-0.0949126809213014,-0.0263103118869081,-0.1997453370773838,-0.3339703597522198,-0.1009859624299249,-0.0336159167259866,0.0416721217679333,-0.2387732655892775,-0.2652472464250057,-0.3007154517804105,-0.2876270304153071
AG_SO_38,-0.3940496296656721,1.673247671132258,5.153337743546001,-0.4391818415708037,-0.2925694598744373,0.0733293774000351,-0.1134495141011317,3.6354099698191713,4.275993357031073,-0.0564034854318276,-0.0258575638247539,0.1151209583876004,-0.2181819752412543,-0.3863682572324732,0.6314241701390595,0.2780065850007513,-0.0518510210042122,-0.0184296545301168,0.969560205572482,-0.0336159163062992,1.0464580118370788,0.2846703532737795,-0.2652472464249721,-0.2235961486114384,-0.1175786956554386
EI_RA_4,-0.1103809271703542,-1.1440774505919042,-0.660518231496447,2.6281131118383603,-0.2925694598744373,0.4618868303638189,-0.1134495141011317,-0.2680131036669748,-0.6373695496804391,-0.0564034854318276,-0.0274640228904288,-0.3294852333110806,4.15300430996256,2.126055387683281,2.328375453067413,0.0291046904281955,0.3112898862612717,2.765626752550526,-0.4166903013419943,-0.0336036826462502,1.241592657250872,0.5896867460869013,2.2501943709014243,0.0537266738144595,0.4367853975586765
AG_SO_61,-0.9526508722922724,0.7590313264311596,0.9376844787368988,-0.4391818415708037,-0.2925694598744373,0.0473003204194311,-0.1134495141011317,0.5056134712087493,2.4820633475508305,-0.0564034854318276,-0.0306024715842706,-0.041020004723122,-0.1750795051508277,-0.8034581739367488,0.1206177972175698,0.154175407910259,-0.1543667633987852,-0.2508263867722488,0.6868883360349497,-0.0336159166562754,0.4204780969311399,0.0623443957864859,-0.2652472464250021,-0.2876501227149274,-0.2108041627073315
AG_RI_71,0.8539347351117298,-0.5794711313120144,-0.3515809784708784,-0.4391818415708037,2.132850527728042,-0.1827125837588053,-0.1134495141011317,-0.4515664153422356,-0.5448144116252092,-0.0564034854318276,-0.0375494822421545,-0.2019726227491476,-0.3451580786395682,-0.1225658650724327,-0.1707603073374342,0.6086506982459687,-0.2034335206786333,0.6753863129713741,-0.4187088680141286,-0.0336147749757864,-0.3618901537464393,-0.308831837085698,-0.2652472464250113,-0.3216897354989262,0.5526646137331479
AG_RI_1,1.0684326317759183,-1.1440774505919042,-0.660518231496447,-0.4391818415708037,-0.2925694598744373,-0.2070140573559902,-0.1134495141011317,0.3493304199664764,-0.5194437506455032,-0.0564034854318276,-0.0372849178286682,-0.2827956016044726,-0.3451580786395682,0.1347929871675212,-0.0704587897440875,-0.514224957248865,-0.1592455831589936,-0.3423937753880363,-0.3849790887381698,-0.0336159166978503,-0.1102723325703113,-0.3515602850162619,-0.2652472464250006,-0.30548463702205,-0.357985345942429
AG_MA_151,-0.2992461292618839,-0.7221058689027311,-0.4044755517982592,-0.4391818415708037,1.5487564482062894,-0.1553889044817991,-0.1134495141011317,-0.4908365450223684,0.3396528836320595,-0.0564034854318276,-0.0382897760353382,-0.3244736872098204,-0.3431870125967105,-0.1566717865712975,-0.3104021773496125,-0.502042714672699,-0.1997582203986257,-0.2088424338004406,-0.2383070952131893,-0.0336159168507416,-0.4328828582002961,-0.2976710502989932,-0.2652472464250117,-0.2131395144796685,-0.2346367603938929
AG_MA_153,-0.2992461292618839,-0.7221058689027311,-0.4044755517982592,-0.4391818415708037,1.5487564482062894,-0.1553889044817991,-0.1134495141011317,-0.4908365450223684,0.3396528836320595,-0.0564034854318276,-0.0382897760353382,-0.3244736872098204,-0.3431870125967105,-0.1566717865712975,-0.3103996232486711,-0.5020408737994476,-0.1997580603362153,-0.2088350807889786,-0.2383071420580989,-0.0336159168403659,-0.4328797325294253,-0.2976705570106991,-0.2652472464250117,-0.2131388828496998,-0.234634763312589
AG_WH_55,-0.3693302611583443,-0.1842352649415925,-0.527072972555816,-0.4391818415708037,-0.2823427074032343,-0.1675345314205974,-0.1134495141011317,-0.5818556479046462,0.0007499070186715,-0.0564034854318276,-0.0354981541108019,0.0168982529679813,-0.3451580786395682,-0.266943126179486,-0.4232381775040135,-0.4909119368888761,-0.2132625786843168,-0.3900814882844552,-0.399749913324756,-0.0336159168621428,-0.4492158045724821,-0.3640616958752654,-0.2652472464250126,-0.3205689081194744,-0.3430779899005045
AG_SU_43,1.5208285035599176,1.299832225579801,1.605429554174744,-0.4391818415708037,1.8888556606428584,-0.1567570246088813,-0.1134495141011317,1.0013625444343808,-0.2417038342145712,-0.0564034854318276,-0.0277956410346792,-0.1932505245885626,-0.3451580786395682,2.083022875235707,0.4207250061218945,-0.1384932302812191,-0.187225815557935,0.0077481824178497,-0.3907698729834628,-0.0336154733448976,0.8356196669501009,-0.2756338637513434,-0.2652472464249982,-0.277518399039055,-0.1623281523248091
AG_MA_19,0.4401428690779477,-0.8122143177210868,-0.660518231496447,-0.4391818415708037,-0.287345489925401,-0.0932066045570962,-0.1134495141011317,0.1409708495402764,-0.2054361360459977,-0.0564034854318276,-0.0376757717331975,-0.3378418232306768,-0.3356034784457579,-0.2902701784343231,-0.1424837397193833,-0.5332589010358769,-0.0710863253474629,-0.3580820201196337,-0.3684164619754559,-0.0336159143017526,-0.265235197915847,-0.3404777062075588,-0.2652472464250034,-0.3066018641106802,-0.3426463350415243
